id,created,user_id,records,reason,img,superuser,group,is_ta,kind
295,2022-09-02 00:01:39.763950,335,,This photo is of the Virgin Mary in my house back at home. This feature fits in with the religious aspect of homeyness covered in class. My father¡¯s side of the family is very involved in Catholicism and the photo acts as a representation of that belief.,img/BFDCCCC5-409F-4CD8-BF3E-ECE1B3ECCEC9.jpeg,0,208,0,homeyness
297,2022-09-02 00:13:38.341644,193,,"It is very difficult to create that separation between home and work in a college setting, so in designing my dorm room I wanted to create a comfortable and cozy space with various mnemonic elements such as art above my bed to create a more ""homey"" feel.",img/IMG_6592.png,0,203,0,homeyness
298,2022-09-02 00:17:01.633910,132,,"I chose a pillow that I brought from my bedroom back home. It was a gift from my mom when I was little, so it contributes to the homeyness with regards to memory. The cat design on it also reminds me of my kitty, which further adds to the aspect of memory",img/BBB987E8-E9E4-469F-AC5B-6A5DD0F3154B.jpeg,0,204,0,homeyness
299,2022-09-02 00:24:07.854641,276,,"This decoration has constellations on it, and increases the feeling of homeyness in my room. It acts as a mnemonic design element and is engaging, as it was a gift from my grandfather who loves constellations, and the decoration itself spins.",img/IMG_6023.jpeg,0,204,0,homeyness
301,2022-09-02 00:27:14.572888,345,,"This is my current room, and the decoration presenting Afghani culture. The yellow carpet and space in the middle of the room is mnemonic as it give my home memory. The matching color of carpet, bedsheet, and pillow are aesthetic as I feel home than dorm.",img/Picture.png,0,215,0,homeyness
302,2022-09-02 00:29:11.722048,211,,This is a succulent that I keep on my dorm room window sill. This feature is an example of how aesthetics can add to homeyness. The succulent contributes to the homeyness of my room by adding both eye-pleasing color and life to the room.,img/IMG_5409.JPG,0,209,0,homeyness
303,2022-09-02 00:30:15.255004,346,,"This picture fits with the mnemonic and aesthetic properties of homeyness that we discussed. The pictures and stuffed sloth capture memories and help remind me of important relationships with friends and family, which creates a more homey feel to my dorm.",img/IMG_6465.jpg,0,215,0,homeyness
304,2022-09-02 00:37:50.117122,349,,"This is my stuffed alligator Green Bean I have had since my first year of high school as a boarding student. To me, this plush toy is a mnemonic element that enhances homeyness because it is a memento that reminds me of my home back in Korea.",img/7EA63CB1-5443-4EA6-B1AE-DD68756C5E80.jpeg,0,216,0,homeyness
305,2022-09-02 00:43:01.762189,172,,"This part of my room feels very homey because it encapsulates specific elements of diminutive design, engagement, and variable textures. The pictures on the wall are inviting and make the space feel more personal, as does the angular corner of the room.",img/IMG_6345.jpeg,0,209,0,homeyness
306,2022-09-02 00:43:16.597208,352,,"The feature that increases homeyness for me is the living room/common space. The common space acts as the heart of the apartment, is engaging as a space for conversation and full of decorations, and is variable with the various plushies and seating areas.",img/IMG-7795.jpg,0,201,0,homeyness
308,2022-09-02 00:44:20.622190,138,,"The photos on my wall add to the homeyness of my dorm room because they add a mnemonic element, to a formerly blank wall. These photo tiles display people who are important to me, and help in making my space more accustomed to me during my time there.",img/Screen_Shot_2022-09-02_at_12.35.54_AM.png,0,217,0,homeyness
309,2022-09-02 00:53:01.220445,168,,"The warm light and wood shelf are informal, making the room feel more comfortable. The cherry garland strung across the desk is mnemonic, as it was gifted from a friend. The string of LED fairy lights can change colors and is variable.",img/unnamed.jpeg,0,217,0,homeyness
310,2022-09-02 00:57:52.754231,348,,"The object of interest in this photo is this painting of Sid the sloth (from Ice Age). It cultivates a sense of homeyness for me for mnemonic reasons, as it was a gift from my roommate. Personally, it also fulfills an aesthetic purpose for my dorm room.",img/IMG_6385.jpg,0,204,0,homeyness
311,2022-09-02 01:02:36.764050,160,,"This wall in my bedroom is an example of the embracing property of homeyness. I've furnished the wall with posters, paintings, memory boards, and lights. The display contains mementos and gifts from family and friends, creating an embracing inner layer.",img/dea_wall.jpeg,0,202,0,homeyness
312,2022-09-02 01:04:09.018271,350,,"The feature fits the mnemonic aspect of homeyness because the picture is surrounding by things that mark the person that I am and affects me as a person. I love the beach, I miss my high school class and I love plants.",img/BA5485F5-8257-4C74-8152-C0EDB26A11C4.jpeg,0,206,0,homeyness
314,2022-09-02 01:11:35.079341,354,,"The pictures above my desk add to the homeyness of my room because they act like a mnemonic that display my memories, markers, and specific people that are important in my life. These photos make what used to be an empty room a more familiar space to me.",img/homeyness.jpg,0,203,0,homeyness
315,2022-09-02 01:11:41.989557,331,,The photo I took includes several aspects of homeyness we covered in class: 1. Mnemonic (I bought these ceramic dogs with one of my best friends and I hand made this wooden crab in the winter of 2019.) 2. Natural elements (the plant behind),img/90512fe1bc36efcbb3384e599476620.jpg,0,204,0,homeyness
316,2022-09-02 01:15:35.985968,355,,"Inside my dorm, the light on the wall above the door contributes positively to homeyness, by way of creating an inviting and soft aesthetic. The light is diffuse, directed at the ceiling instead of straight into the space, eliminating glare.",img/D6037642-DCC3-4B9A-AB10-9911ECEA6A16.jpeg,0,212,0,homeyness
317,2022-09-02 01:26:26.512379,353,,One conspicuous physical feature of my dormitory is that I have a bunch of stuffed animals on my bed. I think the existence of the stuffed animals in my room contributed to both the mnemonic and Aesthetic aspect of homeyness.,img/picture.jpg,0,208,0,homeyness
318,2022-09-02 01:36:52.505804,357,,This is a stuffed animal I've had for quite some time that I've brought from home. It's a mnemonic as it reminds me of family since my siblings and I all love stuffed animals.,img/IMG-5951.jpg,0,204,0,homeyness
319,2022-09-02 01:42:07.981005,358,,"Yes, this feature fits with the design elements aspect of homeyness. More specifically, within the different design elements, it demonstrates embracing and aesthetic, as it has a color scheme and an extent of warmth to it that makes you feel welcomed.",img/IMG_8278.png,0,201,0,homeyness
320,2022-09-02 01:43:36.708639,360,,"The closet in my room fits in my personal aesthetic preferences of the color black, thus the organized black closet brings homeyness to me",img/2F2FCFCF-16C8-498E-A902-C2768CBFE3A2.jpeg,0,206,0,homeyness
321,2022-09-02 01:47:57.529364,234,,Darts set up in my room connects to an aspect of homeyness covered in the class of mnemonics; this reminds me of memories of playing with friends at home. It invites people to connect together as I did back home. It also is an aspect of variability .,img/IMG_0836.jpg,0,207,0,homeyness
322,2022-09-02 01:48:39.578669,298,,I do not think the succulents belong to any of the aspects of homeyness covered in class. I would describe the underlying aspect of these as comfort because having some kind of nature in any space makes it more comfortable and soothing than having none.,img/IMG_7998.JPG,0,216,0,homeyness
324,2022-09-02 01:53:13.825889,322,,"Although this living room in my cooperative house is on-campus housing, it feels informal, not institutional, due to the variable furniture, natural (wood) materials, and the mnemonic decorations/items brought to the house by residents over the years.",img/IMG-3678.jpg,0,204,0,homeyness
325,2022-09-02 01:55:26.052896,363,,I believe that my living room embodies the embracing aspect of homeyness. There is a long couch encouraging others to sit together with a T.V. There is a colorful rug which is cheerful for the the empty space in the middle.,img/Screen_Shot_2022-09-02_at_1.55.10_AM.png,0,206,0,homeyness
326,2022-09-02 02:04:31.280691,361,,"The blue bear on the right was made by my best friend. Overall, I think my desk reveals a sense of agreeableness cheerful, colorful, inviting, neat and tidy. All the toys are emphasizing my past friendship in my hometown.",img/IMG-6570.jpg,0,204,0,homeyness
327,2022-09-02 02:11:13.438875,362,,"left: bookshelf @ home; right: bookshelf @ Cornell. The bookshelf brings Homeyness by containing mnemonic objects that both engage me embrace me with knowledge that I care about. Other objects like teacups recall family, culture, and tradition.",img/week_2_combined.png,0,209,0,homeyness
328,2022-09-02 02:14:50.291517,356,,"This area of my room represents the aesthetic and engaging aspects of homeyness because the pictures on the wall add character, personality, life, and color, while the number of fluffy pillows establishes coziness and comfort that makes me feel at home.",img/z.jpg,0,203,0,homeyness
329,2022-09-02 02:16:38.486042,366,,"These stuffed animals represents the mnemonic aspect of homeyness, because I brought these with me from home, and they represent memories I've shared with my friends and family. As a result, these stuffed animals serve as a memory aid for me.",img/IMG_1023.jpg,0,206,0,homeyness
330,2022-09-02 02:17:16.174765,317,,"This photo of a corner of my apartment shows homeyness with mnemonic and aesthetic qualities. The blanket reminds me of the good memories from home. The texture of the throw, warm colors of the furniture, lighting all add up to homeyness.",img/IMG-8927.jpg,0,217,0,homeyness
331,2022-09-02 02:21:42.811360,367,,"This wall in my bedroom features the embracing property of homeyness. I've decorated the wall with plants, lights, paintings, posters that give me a comfortable. I feel embraced and at home in this space.",img/room.jpg,0,204,0,homeyness
332,2022-09-02 02:37:00.718208,368,,"A part of my backyard, which I was working on this summer. My backyard was very important to me and houses a lot of memories from when I was growing up - it is mostly its mnemonic character that makes it homey, but is also embracing to me.",img/Backyard.jpg,0,206,0,homeyness
333,2022-09-02 02:37:50.280358,123,,"This is a photo of me and my family. It was taken at a larger family vacation near my cousins¡¯ farm. One aspect of homeyness this specifically appeals to is mnemonic, in that it¡¯s a marker of my identity and origin.",img/image.jpg,0,201,0,homeyness
334,2022-09-02 02:40:03.840600,182,,"I attached an image of flowers on my dining table because seeing beautiful, fresh flowers makes me feel at peace and brightens my day. This is an aesthetic aspect of homeyness, which we discussed includes greenery.",img/IMG_0794.jpeg,0,202,0,homeyness
336,2022-09-02 03:06:56.553497,171,,My bean bag chair contributes hominess through invoking diminutive and engaging aspects of design. The chair both fills some of the extra open space in the room and serves as a comfortable place for me to relax and enjoy the space.,img/IMG_1742.jpg,0,212,0,homeyness
339,2022-09-02 03:52:33.045733,369,,"This feature does fit with one of the aspects of homeyness discussed in class: design. It adds to the aesthetics of my dorm. It was also a gift from a close friend, which makes it mnemonic.",img/IMG_4986.jpeg,0,219,0,homeyness
340,2022-09-02 06:12:16.559932,372,,One of the four wooden posts on my bed.,img/B94FA6BB-8A7E-4474-963E-EC773452976D.jpeg,0,207,0,homeyness
341,2022-09-02 07:14:35.132804,220,,"The natural light in my workspace makes the the space feel inviting. The photos of family/friends above my desk are an example of the mnemonic aspect of homeyness, they help fill the space with some of my favorite memories.",img/Screen_Shot_2022-09-02_at_7.06.40_AM.png,0,207,0,homeyness
342,2022-09-02 07:47:14.711892,200,,"The brick wall increases homeyness for me since it brings the design element ""variable"" to life. It introduces a variety of textures, colors, and shapes to the room that are otherwise missing in the typical ""institutional,"" white-wall, feel of a dorm",img/IMG_3444.jpg,0,214,0,homeyness
343,2022-09-02 07:59:35.283288,119,,"This cactus contributes to the homeyness of my room by bringing some color (a splash of green) into an otherwise dull space, and its diminutive design manages to make me feel more comfortable and be able to call this space my home.",img/IMG_6094_2.jpg,0,208,0,homeyness
344,2022-09-02 08:03:31.778272,375,,"This is a picture of a welcome mat.  On my porch at home, we have a welcome mat that looks very similar.  This welcome mat helps to create homeyness as when people see it, the mat provides the latent function that those entering are at home and invited.",img/B91C976C-DB3C-4145-9922-578AE0326780.jpeg,0,207,0,homeyness
345,2022-09-02 08:06:38.567548,377,,This is a photo of both the engaging and aesthetic aspects of my dorm last year that contributed to the homeyness of my room. The plants and books are inviting and welcome me in while the cameras and organization are an aspect that makes me feel at home.,img/0892A90B-91D2-4FCA-BABE-7515FDE4071C.jpeg,0,204,0,homeyness
347,2022-09-02 08:18:08.171077,376,,"An aspect of my current living space that increases homeyness for me is my bookshelf. I think that this feature fits within the concepts of Place Attachment and Territoriality we discussed in class, as each book serves as a marker of my identity of sorts.",img/9F242AD5-F3CE-4BC6-9CFF-FCE89BBC5A96.jpeg,0,201,0,homeyness
349,2022-09-02 08:25:19.190159,351,,"Plants can usually make a space feel homey. For one they carry warm colors, such as green and brown, which can enhance the homeyness of many places. They also help to enhance the aesthetic of a space by aiding in the cohesiveness and tone of a room/space.",img/IMG-8743.jpg,0,207,0,homeyness
350,2022-09-02 08:27:55.365818,325,,"My bedroom is an example of personal or primary territoriality, and it appeals to the mnemonic and diminutive aspects of homeyness. The room itself is private/cozy while the decorations and photos give insight into my background and interests.",img/Screen_Shot_2022-09-01_at_10.52.02_PM.png,0,204,0,homeyness
351,2022-09-02 08:37:17.789590,365,,"I posted a picture of the Mezuzah I put up in my room because it contributes to homeyness in a religion aspect. Having this Mezuzah on the door outside my dorm symbolizes the sense of security and protection, which in turn makes me feel more protected.",img/479CD46E-3F1C-4B87-AD07-6AD990ECCA3F.jpeg,0,219,0,homeyness
353,2022-09-02 08:41:23.393482,165,,"I chose to focus on the lighting in my room as an aspect that contributes to the homeyness in my dorm.  The warm lighting creates comfort and a more intimate feeling within the room. Low, soft lighting also has a manifest function, making you sleepy.",img/image.jpg,0,212,0,homeyness
355,2022-09-02 08:47:21.690432,148,,This desk in my room increases homeyness for me. It fits mainly with the aesthetic aspect of homeyness as the natural-colored wood of the table and the warm color light emitted by the lamp aligns harmoniously.,img/Î¢ÐÅÍ¼Æ¬_20220902084220.jpg,0,204,0,homeyness
356,2022-09-02 08:48:05.768242,319,,This is a corner of my room that I really like. It created a sense of homeyness through aesthetic value and place attachment. This is because personally I really love flowers and small decorations as seen. This makes my room feel comfortable.,img/67DC4072-7453-4E4A-8F9C-F20A57391050.jpeg,0,209,0,homeyness
357,2022-09-02 08:56:27.221301,381,,"Our living room fits with the ¡°sense of hearth¡± aspect of homeyness. The couch serves as the center of the room, as well as the central aspect of our apartment. It feels private, and is a comforting way of signaling to people that they can relax here.",img/9C9DE869-CD6A-453A-8EEA-2A9EE1B1D7F2.jpeg,0,208,0,homeyness
358,2022-09-02 08:56:36.326549,374,,"The stuffed animals are definitely both engaging and mnemonic, bringing a welcoming feeling while also reminding me of childhood memories. The photos also contribute to mnemonic design. Also, I think the plants/bedding are examples of aesthetic homeyness.",img/room_picture.jpg,0,206,0,homeyness
360,2022-09-02 08:59:44.921231,378,,"The warm-toned symmetrical lights, centeredness of my desk, and natural light and view from my window brings an aesthetic quality to the room. The lights are also mnemonic because they were gifted by a friend when I came back to Cornell.",img/Room.jpeg,0,216,0,homeyness
361,2022-09-02 09:01:44.409325,359,,"Fairy lights can contribute to homeyness by functioning as both an aesthetic and engaging element. Lights tend to be pleasing to look at and they welcome people in by creating a warm setting, making me feel comfortable in my dorm.",img/IMG_2461.JPG,0,220,0,homeyness
362,2022-09-02 09:02:39.344684,382,,The variable space in my apartment makes it feel homey to me because I can be tucked away in my kitchen but still remain a part of the goings on in the living room.  It gives off a cozy feel while not isolating whoever is preparing a meal.,img/Image_53.jpeg,0,201,0,homeyness
363,2022-09-02 09:04:12.844403,227,,"This feature fits with the mnemonic and aesthetic aspects of homeyness. One of my close friends gave me the corgi pillow for my birthday, and my pink blanket and white basket offer a pop of color and texture to my room.",img/IMG_5464.jpg,0,212,0,homeyness
364,2022-09-02 09:08:16.344735,90,,By placing a small seat in an area surrounded by barriers on 3 sides I¡¯ve created a diminutive space that produces a sense of coziness and homeyness for me. The proximity to natural light also contributes to this feeling.,img/IMG_0862.jpg,0,207,0,homeyness
365,2022-09-02 09:10:42.980336,326,,"This is a shelf on my apartment wall where I keep pictures of my family. This feature fits in with the mnemonic aspect of homeyness that we discussed in lecture, as it is a marker of my past and who I am. It also makes the space feel more comforting.",img/Screen_Shot_2022-09-02_at_9.04.19_AM.png,0,201,0,homeyness
366,2022-09-02 09:11:21.907896,229,,"My house contains mnemonics such as these Colombian antics all around the house as decoration. This one is used to hold keys, and some are just simply for the wall decoration. It reminds of my home and culture which is Colombia.",img/9D77EF12-5C5A-47F8-881B-680A187A111C.jpeg,0,206,0,homeyness
367,2022-09-02 09:11:35.261770,384,,This is a picture of an arrangement of pictures and posters I have on my wall to create homeyness in my room. It increases homeyness by being both aesthetic and mnemonic.,img/Screen_Shot_2022-09-02_at_9.08.59_AM.png,0,203,0,homeyness
368,2022-09-02 09:21:13.629284,389,,This feature fits the culture aspect of homeyness because the Fu was hang up during the Spring Festival which is the most important Chinese festival.,img/WechatIMG7597.jpeg,0,202,0,homeyness
369,2022-09-02 09:21:35.818727,388,,"Here you see a blanket as well as a portion of a tapestry that hangs directly above my bed. 
The fact that my bed touches my wall could represent security/safety. The blanket can represent an aspect of comfort, and the tapestry can represent familiarity.",img/Homeyness_Disc.jpg,0,220,0,homeyness
370,2022-09-02 09:23:22.824713,273,,"Plants contribute variable aspects of design as well as aesthetics. Plants add the color green, as well as different textures and shapes in the leaves. As well it creates an aesthetic with adding a natural aspect to the space.",img/DA1C6C77-05EC-4CA9-A014-BD8A1ED547AD.jpeg,0,209,0,homeyness
371,2022-09-02 09:25:20.718646,386,,"These plants help to make my room feel a bit more homey. They fall into the aesthetic and, to some degree, the mnemonic characteristics of homeyness. I've always loved plants and greenery, so they help make the space feel more welcoming.",img/DEA_1500_Homey.jpg,0,216,0,homeyness
372,2022-09-02 09:33:44.173678,341,,"These stuffed animals represent the homeyness aspects of engaging and variable. They show my personality through various colors and fabrics. The link to childhood memories brings comfort and references to my family, which connects to homeyness for me.",img/IMG_4341.jpg,0,215,0,homeyness
373,2022-09-02 09:39:52.369271,390,,"This Squishmallow in my room symbolizes homeyness to me, as it serves a comfort purpose to me when I am relaxing or sleeping.",img/IMG_7574.JPG,0,204,0,homeyness
374,2022-09-02 09:42:16.836189,394,,This Tea Book represents the aspect of homeyness called mnemonic because it was given as a gift from my cousin and brought with me from home. I am also using it as a design/aesthetic to make my room more of a home.,img/Screen_Shot_2022-09-02_at_9.40.35_AM.png,0,208,0,homeyness
375,2022-09-02 09:43:37.143866,396,,Mnemonic involving concept cars for Detroit manufacturers. Reminder of my appreciation for cars and art from close to home.,img/F8EAF86C-3484-4FF1-BADA-2C0991A11231.jpeg,0,201,0,homeyness
378,2022-09-02 09:45:11.327934,395,,The posters in my room match the engaging and mnemonic elements of my room because I believe that the posters make people feel welcomed into my space and interact with the posters. The mnemonic element is in the fact the posters are childhood shows and NJ,img/IMG_0060.JPG,0,207,0,homeyness
379,2022-09-02 09:49:43.665633,398,,"The bay window with plants in it gives the room an embracing feeling and helps to make the space feel less excluded from the outside world. It also breaks the rigid lines apart in the room, making it feel less homogenous",img/Snapchat-772229903.jpg,0,208,0,homeyness
380,2022-09-02 09:50:25.188015,153,,"Birthday and holiday cards on my desk demonstrate the diminutive property, as the area is cluttered by the cards and various pictures I have behind them and on the shelf below. It also shows the Mnemonic property as the cards are personal to me.",img/4481C384-DB59-47C7-9192-F0EE82280F2D.jpeg,0,206,0,homeyness
381,2022-09-02 09:56:50.942848,401,,My bed is in a cozy nook - a quality that makes it homier in North American environments,img/3E97530E-EAA3-4637-B12A-AD7DB95AA647.jpeg,0,201,0,homeyness
382,2022-09-02 10:00:27.490600,347,,"As a dormitory, the main manifest function is to provide a space for sleep and residency. Many latent functions within our suite display aspects of homeyness and reduce the institutional feel. We've added multiple layers to enhance variability.",img/IMG-5514.jpg,0,204,0,homeyness
383,2022-09-02 10:01:26.199718,399,,"Having lights and a salt lamp in my room increases homeyness because it adds aesthetic to my room. I personally think that adding lights makes the area look much more appealing overall, which makes me feel more at home.",img/Screen_Shot_2022-09-02_at_9.54.26_AM.png,0,212,0,homeyness
384,2022-09-02 10:07:01.542097,191,,Drawing of my brother and sister,img/5EA2D3CD-DDBF-4784-A17C-19DEB60728AC.jpeg,0,208,0,homeyness
385,2022-09-02 10:10:23.283626,225,,"This poster for Sam Raimi's ""Army of Darkness"" illustrates the mnemonic property of homeyness as it reminds me of one of my favorite movies and directors, as well as my love for film. It also reminds me of the times I've enjoyed this film with friends.",img/IMG_0400.jpg,0,204,0,homeyness
386,2022-09-02 10:11:55.062977,404,,A picture in my apartment,img/Screen_Shot_2022-09-02_at_10.11.30_AM.png,0,201,0,homeyness
387,2022-09-02 10:15:18.041314,405,,This feature fits with the mnemonic and aesthetic aspects of homeyness. My desk in my dorm replicates the one at my house at home in terms of the layout and circular mirror. I also included pictures that are mnemonic because they are markers of who I am.,img/D8ED514E-6752-4415-8A76-B6AF3E5B99E1.JPG,0,215,0,homeyness
388,2022-09-02 10:16:36.372089,391,,"This part of my room fits the concepts of aesthetics and diminutive. Aesthetics because the shape and the color of the lights give aesthetic pleasure, whereas the corner created by the walls makes this area of my room more diminutive and closed off.",img/C12E20C9-019D-4479-9769-835B915A21B7.jpeg,0,219,0,homeyness
389,2022-09-02 10:17:37.691318,79,,"For this assignment I chose to take a photo of picture frame of my dog back home. I related this to the mnemonic aspect of homeyness that was covered in lectures. This is because it communicates my past, particularly memories about my childhood.",img/B8451CB6-34F9-40CF-B716-C4846EB749D4.jpeg,0,219,0,homeyness
390,2022-09-02 10:20:16.722864,68,,I create homeyness in my room with these posters by added aesthetic as discussed in class. The ski poster also can by used as a mnemonic because I often went skiing with my family growing up.,img/CC1CA791-2FD2-4151-8876-3E0347CD6633.jpeg,0,203,0,homeyness
391,2022-09-02 10:20:42.884000,406,,"Mnemonic/ Aesthetic: Here is a picture of a terrarium filled with different things I found on hikes. I love hiking and foraging so this is ""making it my own"". It also adds some natural decoration to the aesthetic of my room.",img/Screen_Shot_2022-09-02_at_10.18.43_AM.png,0,208,0,homeyness
392,2022-09-02 10:25:01.143246,387,,"This is a set of postercards with Bible verses on my wall. 
Homeyness elements:
Design aesthetics: earthy tones, variety in composition
Religious elements: Christian Bible verses about peace, faith, home",img/IMG_8418.JPG,0,216,0,homeyness
393,2022-09-02 10:31:09.354778,283,,It is a picture of a living room where our dogs are sharing space with my family. This space both contains the manifest and latent functional elements. This specific space indicated that family dogs have a special place in home and they are regarded as fa,img/Psych_1500.jpg,0,209,0,homeyness
394,2022-09-02 10:32:47.976532,218,,"This is a photo of multiple plants in my house at Ithaca. The plants invoke homeyness as it reminds me of my house back at home, where my mother would put up different flowers and plants every weekend after coming back from the farmers market.",img/IMG-3410.jpg,0,215,0,homeyness
395,2022-09-02 10:33:10.884247,415,,This provides a feeling of homeyness because it has photos and a poster that remind me of good memories from my childhood/high school years.,img/A3EECEEC-2F19-4917-840E-62A8206087E2.jpeg,0,203,0,homeyness
397,2022-09-02 10:34:16.083663,408,,"This scene of my dorm room shows a few different design attributes that reflect homeyness. Latently, it¡¯s diminutive & heterogeneous (soft & colorful blankets, cute plush). The window also lets in sun, warming and lighting the room, a manifest feature.",img/102DE4FA-3724-43B2-853A-5A426B8C83CB.jpeg,0,201,0,homeyness
398,2022-09-02 10:34:39.559883,364,,My lego Yoda follows the Mnemonic aspect of homeyness. It brings me fond memories of building it with my friends and of my parents getting it for me as a gift.,img/IMG-3685.jpg,0,201,0,homeyness
399,2022-09-02 10:35:46.577487,402,,"This is the dining room in my sorority house. Its homey because there are pictures of sorority sisters, curtains that match the rest of the house as well as chairs that make conversation easy to flow and create memories in the dining room.",img/image.jpg,0,212,0,homeyness
402,2022-09-02 10:36:35.264232,416,,"This image creates a sense of belonging and homeyness in my apartment in Collegetown because it reminds me of where I'm from! I am from Boulder, Colorado, and love the snow, so it is a nice poster to see when I enter the room.",img/DEA_1500_Picture_DIS_1.jpeg,0,219,0,homeyness
403,2022-09-02 10:38:38.921739,177,,"I chose this nook by my window sill to represent homeyness. With features such as the potted succulent and Venus Fly Trap, in tandem with the wooden accents of the window frame, the outside (nature) is brought inside- inciting a sensation of homeyness.",img/9BB4E135-E23C-44F7-A5C4-172A8DA65D71.jpeg,0,219,0,homeyness
404,2022-09-02 10:38:39.328544,411,,The poster wall in my room follows the aesthetic function of homeyness. I obtained these posters both from my home and school environments which displays both my attachment to home but adaptation to my school space.,img/IMG_5959.png,0,219,0,homeyness
406,2022-09-02 10:40:04.160431,397,,The lounge in the picture above is a feature of my current residence that increases homeyness for me.,img/IMG_8001.JPG,0,201,0,homeyness
407,2022-09-02 10:40:09.293462,412,,This is my study table in my room. The design element that represent this area is ¡°aesthetic¡±. I made this space comfortable and decorative to make it feel more like my room at home. It can also fit into the ¡°gender¡± aspect of homeyness.,img/B9BDBC50-5DD7-483A-845E-7FC764F36C8A.jpeg,0,204,0,homeyness
408,2022-09-02 10:40:36.665073,304,,The porch of my house increases homeyness because it is an example of an embracing design property that functions between the public and private space. It¡¯s welcoming and open yet semi-secluded and sheltered by its extension of home.,img/A1FEB22C-57BC-4BA8-AF6B-FA66DA74465F.jpeg,0,202,0,homeyness
409,2022-09-02 10:41:20.459558,380,,"This image of our townhouse living room demonstrates the aspects of design elements of homeyness. There is variability in design, as the the space is set up to have variability of design (central space), and is embracing (public to private)",img/2d28aa56-2079-4911-a007-f3aaacdf382b.jpg,0,215,0,homeyness
411,2022-09-02 10:45:59.798337,279,,"This is a photo of several posters in my dorm room. It follows the aesthetic and mnemonic aspects of homeyness. These posters/postcards each have distinct memories associated with them, but they also add an element of aesthetic.",img/IMG-7307.jpg,0,209,0,homeyness
413,2022-09-02 10:47:44.206593,413,,"Hello, my name is Blake. I think that the thing that increases the homey-ness aspect at where I live is undoubtedly the people that are surrounding me. I think that this represents multiple processes. Mainly, it is the constant environmental stimulation.",img/IMG-5300.jpg,0,207,0,homeyness
414,2022-09-02 10:47:47.532918,410,,"I would say yes this feature fits into a few aspects of homeyness. These pops make me feel safe, they are something from home that I carry with me through my college journey. My mom bought me my first one, and ever since they've been a part of me.",img/IMG_8326.jpeg,0,215,0,homeyness
415,2022-09-02 10:49:04.625832,263,,This relates to the concept of aesthetic due to the color matching and the look of the items themselves. This also relates to the concept of variability as there is an earring tree and a plant in close proximity.,img/D49CCB93-FEC4-433C-83AC-5BDDFFB483A3.jpeg,0,219,0,homeyness
416,2022-09-02 10:52:12.874051,417,,"This area is mnemonic because it marks who I am with my belongings. It has my plants, art, guitar, and more. It is also aesthetic, with colorful posters, & natural materials.",img/Screen_Shot_2022-09-02_at_10.48.13_AM.png,0,201,0,homeyness
420,2022-09-02 10:54:08.263230,420,,I chose mnemonic and variety,img/6E430D91-1C5B-4950-A393-6792742EE1AB.png,0,208,0,homeyness
421,2022-09-02 10:54:25.935421,418,,The room is decorated by its surroundings instead of any decorations or artwork.,img/39C0B740-E760-469B-9B81-C8BCA9F88683.jpeg,0,206,0,homeyness
422,2022-09-02 10:54:46.434980,383,,"This photo/ part of my room is an example of homeyness because it shows very personal belongings. The boxes not only are decorating with paintings I did on them, but also contain craft supplies - one of my biggest hobbies.",img/D99A305C-E8F7-4508-9FA7-3C2489E757B3.jpeg,0,220,0,homeyness
423,2022-09-02 10:55:22.003503,370,,Embracing fits this part of my room that is homeyness because of how it incorporates different aspects of life. Culture is also relevant as it represents a specific cultural attitude and values that I incorporate into my life.,img/D402B57B-6F3F-414E-BBB7-C257357B3F61.jpeg,0,207,0,homeyness
424,2022-09-02 10:55:55.223958,422,,"This work area has mnemonic aspects -- I used decorations I thought reflected my ""vibe"", including posters I made myself. I also believe it's ""aesthetic"", especially the plants and disco balls which align with current trends.",img/IMG_0529.jpeg,0,206,0,homeyness
425,2022-09-02 10:56:21.286148,403,,"The numerous pillows and blankets on my big bed make it a bit smaller and more enclosed, thus, more homey. The coloring of the pillows and blankets matches, which also adds to the aesthetic of the room.",img/DEA_1.png,0,203,0,homeyness
426,2022-09-02 10:58:13.915326,421,,A physical feature of my room at school that increases homeyness are these photos of my friends and family and the books on this bookshelf. These features are mnemonics.,img/IMG_2664.jpg,0,201,0,homeyness
427,2022-09-02 10:59:41.121410,419,,This tiny couch contributes to the feeling of homeyness for both me and my dogs. It provides my dogs with some personal space but for me it mostly contributes to the aesthetic aspect of homeyness since it's pleasing to look at.,img/Screen_Shot_2022-09-02_at_10.54.39_AM.png,0,207,0,homeyness
428,2022-09-02 11:00:22.512255,383,,This photo displays homeyness because the lights and decorated storage make it feel less institutional. They contain and display very personal items so the space truly feels like mine. The Christmas lights also provide soft light that is comforting.,img/6162B486-4B2F-4181-89C4-FF648F0A8034.jpeg,0,220,0,homeyness
429,2022-09-02 11:00:59.025861,290,,This post shows how familiarity can contribute to homeyness. Having photographs of my family and friends in my new dorm room makes me  more comfortable and at home as it personalises the space and makes it feel more like it¡¯s mine,img/8B986621-5E9D-4E05-8716-C955BAB26E41.jpeg,0,206,0,homeyness
430,2022-09-02 11:04:01.320083,414,,"I'm from Southern Utah where it's desert full of red rocks. I wanted to bring that aesthetic with me, hence the orange/tan/brown color scheme. The mnemonic aspect can be seen with the cacti and rock arch decor by reminding me of nature from home.",img/IMG_2486.jpeg,0,206,0,homeyness
